GEOL9504	Proj Report in Waste Mgt
GEOL9514	Waste Management Project
GEOL9604	Proj Report in Waste Mgt (9Cr)
GEOL9924	Groundwater Project
GEOL9944	Project
GEOS0360	Hyperspectral Remote Sensing
GEOS1000	Advances in the Earth Sciences
GEOS1111	Investigating Earth
GEOS1211	Earth & Environmental Science
GEOS1601	Population, Environ., Society
GEOS1701	Enviro Sys Proc and Issues
GEOS1711	Planet Earth
GEOS1801	Environmental Earth Observat'n
GEOS2001	Field Research
GEOS2021	Human Origins and Prehistory
GEOS2051	Introductory Geophysics
GEOS2071	Life through Time
GEOS2101	Sedimentary Environments
GEOS2131	Field Mtds & Mapping
GEOS2171	Earth Structures
GEOS2181	Earth Materials
GEOS2241	Climate Change & Energy Policy
GEOS2291	Earth Systems & Sustainability
GEOS2641	Urban Environments
GEOS2711	Australian Climate &Vegetation
GEOS2721	Aus Physical Environments
GEOS2811	Remote Sensing Applications
GEOS2821	GIS and Remote Sensing
GEOS3071	Life on a Dynamic Earth
GEOS3131	Field Mtds & Mapping
GEOS3141	Mineral and Energy Resources
GEOS3171	Earth Structures
GEOS3251	Geological Terrains - Field
GEOS3281	Applied Geochemistry
GEOS3300	Mine Geology
GEOS3321	Fundmtls of Pet. Geology
GEOS3331	Petroleum Reservoir Geophysics
GEOS3341	Spec Topics in Pet Geosc
GEOS3371	Adv. Topics in Petroleum Geos
GEOS3611	Geographies of Asia-Pacific
GEOS3621	Natural Hazards
GEOS3641	Regn Aust: Geog Uneven Devpmt
GEOS3651	Migration, Mutlicul. & Society
GEOS3711	Biogeography and Human Impact
GEOS3721	Australian Soil Use & Mgmnt
GEOS3731	Coastal Processes and Hazards
GEOS3733	Environmental Geophysics
GEOS3761	Environmental Change
GEOS3811	Adv. Techniques in Remote Sens
GEOS3821	Geographic Data Analysis
GEOS3911	Environmental Impact Assessmnt
GEOS3921	Coastal Resource Management
GEOS4404	Thesis in Applied Geography
GEOS4411	Geography Honours - 6uoc
GEOS4412	Geography Honours - 12uoc
GEOS4413	Geography Honours - 18uoc
GEOS4415	Phy Geog Hons
GEOS4417	Honours in Physical Geography
GEOS4418	Geography Honours - 24uoc
GEOS4721	Current Issues Land Mngmt
GEOS6733	Environmental Geophysics
GEOS6734	3D Geological Modelling
GEOS9001	Research Thesis Geography
GEOS9005	P/T Research Thesis Geog
GEOS9011	Environmental Impact Assess't
GEOS9012	Remote Sensing Applications
GEOS9013	Directed Prb in Remote Sensing
GEOS9016	Principles of Geog Inf Systems
GEOS9017	Adv. Geographic Info. Systems
GEOS9019	Special Topic in GIS
GEOS9021	Image Analysis in Remote Sens.
GEOS9023	Innov in Spatial Information 1
GEOS9024	Innov in Spatial Information 2
GEOS9530	Project (12 Credits)
GEOS9632	Groundwater Management
GEOS9633	Geophysical Techniques
GEOS9634	Groundwater 3D Modelling
GERS0102	Special Program
GERS0103	Special Program
GERS0104	Special Program
GERS0106	Special Program
GERS0115	Special Program
GERS0203	Special Program
GERS0204	Speical Program
GERS0205	Special Program
GERS0206	Special Program
GERS0207	Special Program
GERS0208	Special Program
GERS0210	Special Program German
GERS0215	Special Program
GERS0220	Special Program
GERS0506	Special Program
GERS0512	Reading Program
GERS0518	Special Program
GERS1000	Introductory German
GERS1001	Intermediate German A
GERS1002	German for Native Speakers
GERS1003	German Stud for Native Speakrs
GERS1008	Introductory German a (Part 1)
GERS1021	Introductory German 1
GERS1022	Introductory German 2
GERS1101	Introduction to German Studies
GERS1121	Intermediate German 1A
GERS1122	Intermediate German 2A
GERS1141	Introto German Studies 1
GERS1142	Intro to German Studies 2
GERS1200	German for Prof. Purposes 1A
GERS1201	German for Prof. Purposes 1B
GERS1321	German for Native Speakers 1
GERS1322	German for Native Speakers 2
GERS1341	German Stud for Native Spkrs 1
GERS1342	German Stud for Native Spkrs 2
GERS1400	Introductory German 1
GERS1401	Introductory German 2
GERS1600	Intermediate German B1
GERS1601	Intermediate German B2
GERS1700	Advanced German C1
GERS1701	Advanced German C2
GERS2000	Intermediate German B
GERS2001	Advanced German A
GERS2021	Intermediate German 1B
GERS2022	Intermediate German 2B
GERS2041	Intro to German Studies 1B
GERS2042	Intro to German Studies 2B
GERS2100	Introduction to German Studies
GERS2101	German Studies A
GERS2141	German Studies A1
GERS2142	German Studies A2
GERS2200	German for Prof. Purposes 2A
GERS2201	German for Prof. Purposes 2B
GERS2301	Seminars
GERS2302	Seminars
GERS2400	Intermediate German 1
GERS2401	Intermediate German 2
GERS2421	Seminars
GERS2422	Seminars
GERS2441	Seminars
GERS2442	Seminars
GERS2600	Advanced German A1
GERS2601	Advanced German A2
GERS2603	Advanced German A
GERS2605	Advanced German B1
GERS2606	Advanced German B2
GERS2610	German Seminars 1
GERS2700	Advanced German C3
GERS2701	Advanced German C4
GERS2800	Persecutn &Destrn of Eur Jewry
GERS2810	Contemporary Germany
GERS2812	Bridging the Distance
GERS2822	Contemporary German Drama and
GERS2823	Theatre for Children&Young Ppl
GERS2828	Expressionism in Art,Film &Lit
GERS3001	Advanced German B
GERS3002	Advanced German C
GERS3101	German Studies B
GERS3141	German Studies B1
GERS3142	German Studies B2
GERS3200	German for Prof. Purposes 3A
GERS3201	German for Prof. Purposes 3B
GERS3301	Seminars
GERS3302	Seminars
GERS3400	German Studies A1
GERS3401	German Studies A2
GERS3403	Advanced German A1
GERS3405	German Studies Seminar 1
GERS3406	German Studies Seminar 2
GERS3410	Advanced German 1
GERS3411	Advanced German 2
GERS3421	Seminars
GERS3422	Seminars
GERS3441	Seminars
GERS3442	Seminars
GERS3600	Advanced German B1
GERS3601	Advanced German B2
GERS3605	Advanced German B3
GERS3606	Advanced German B4
GERS3610	German Seminars 2
GERS3700	Advanced German 3
GERS3701	Advanced German 4
GERS3800	Modernism in Weimar
GERS3801	German Language & Society
GERS3802	German Culture and Society
GERS3803	Post-war German Literature
GERS3900	German Option 1
GERS3901	German Option 2
GERS4000	German Honours (Research) F/T
GERS4001	German Honours (Coursework)F/T
GERS4050	German Honours (Research) P/T
GERS4500	Combined German Honours F/T
GERS4550	Comb German Hons (Research)P/T
GERS5001	M.A. Pass in German - Year 1
GERS5002	M.A. Pass in German - Year 2
GERS5010	Master of Arts(Pass)Thesis F/T
GERS5020	German Literature and History
GERS5021	Graduate Seminar 1
GERS5022	Graduate Seminar 2
GERS5023	Graduate Seminar 3
GERS5051	Directed Reading Program
GERS5061	Thesis
GERS8050	P/T MA Hons Thesis German Stud
GERS9000	PhD Thesis German Studies F/T
GERS9050	PhD Thesis German Studies P/T
GERS9500	PhD Thesis Combined Germ FT
GLST0206	Special Program
GLST1000	Globalisation and Frontiers
GLST1100	Experiencing Globalisation
GLST1200	Women, Gender & World History
GLST2101	(Un)Making the Third World B
GLST2102	Applied Development
GLST2103	US & Changing Global Orders
GLST2104	Globalisation and Uneven Devpt
GLST2105	Theories of Inter. Relations
GLST2106	International Security
GLST3000	Issues in Globalisation
GMAT0001	F/T Research Thesis Surveying
GMAT0002	P/T Research Thesis Surveying
GMAT0411	Surveying in Build & Construct
GMAT0441	Surveying for Engineers
GMAT0442	Surveying for Civil Engineers
GMAT0443	Surveying for Mining Engineers
GMAT0491	Survey Camp
GMAT0580	Mining Surveying
GMAT0752	Remote Sensing Techs & Apps
GMAT0753	Intro to Spatial Info Systems
GMAT1042	Survey Data Presentation
GMAT1100	Principles of Surveying
GMAT1110	Surveying & Geospatial Eng
GMAT1111	Introduction to Computing
GMAT1150	Survey Methods& Computations
GMAT1200	Vis. of Spat.Data
GMAT1300	Comp Appl in Geomatics
GMAT1400	Land Resource Assessment
GMAT1712	Introduction to Surveying
GMAT1713	Intro to Geomatic Engineering
GMAT2042	Professional Communications
GMAT2100	Elect Surv Instr: Princ & Prac
GMAT2110	Elec. & Gps Pos. Tech.
GMAT2111	Principles of Comp. Processing
GMAT2112	Principles of Comp. Processing
GMAT2120	Surveying and Geospatial Tech
GMAT2122	Computer Graphics 1
GMAT2130	Integrating Surveying Techs
GMAT2131	Survey Computations
GMAT2200	Geo. Inf. Systems& CAD
GMAT2210	GIS in Practice
GMAT2221	Intro to Geodetic Science
GMAT2222	Introduction to Geodesy
GMAT2300	Analysis of Obs.
GMAT2350	Comp for Spatial Info Sciences
GMAT2500	Surveying Computations A
GMAT2550	Surveying Computations B
GMAT2610	Mining Services
GMAT2700	Fnds Geod & Geosp Ref Frms
GMAT2712	Introduction to Land Surveying
GMAT3012	Surveying Instruments
GMAT3013	Surveying Instruments
GMAT3100	Surveying Application & Design
GMAT3111	Survey Computations
GMAT3122	Computer Graphics 1
GMAT3150	Surveying Field Projects
GMAT3200	G.I.T. and Applications.
GMAT3210	Geoinformation Science
GMAT3220	Geospatial Information Systems
GMAT3231	Geodetic Computations
GMAT3400	Cad. Surv. 1
GMAT3410	Land Economics & Valuation
GMAT3420	Cadastral Surveying & Land Law
GMAT3450	Cadastral Surveying 2
GMAT3500	Remote Sensing & Photogram.
GMAT3600	Earth Observation Sys & Appl
GMAT3700	Precise Positioning & Apps
GMAT4000	Thesis Part A
GMAT4001	Thesis Part B
GMAT4009	Practical Experience
GMAT4010	Undergraduate Project Thesis A
GMAT4011	Surveying Techniques
GMAT4015	Undergraduate Project Thesis B
GMAT4020	Project in Surveying and SIS
GMAT4051	Survey Camp 1
GMAT4052	Field Projects 1
GMAT4060	GMAT4060 Thesis A
GMAT4061	GMAT 4061 Thesis B
GMAT4111	Data Analysis and Computing 1
GMAT4112	Data Analysis and Computing 1
GMAT4150	Field Projects 2
GMAT4220	Geoinformation Science
GMAT4221	Geodetic Positioning 1
GMAT4222	Geodetic Positioning
GMAT4400	Land Management Project
GMAT4410	Land Sub. & Devel.
GMAT4450	Land Mgt. & Devel. Proj. 2
GMAT4700	Project Mgt. 1
GMAT4720	Survey Business Management
GMAT4750	Proj. Mgt. 2
GMAT4811	Land Economics and Valuation
GMAT4850	Surveying & SIS for Sust.
GMAT4860	Sustainable Land Development
GMAT4900	Principles of GPS Positioning
GMAT4910	GeoIT and Info Applns
GMAT5011	Engineering Surveying
GMAT5111	Data Analysis and Computing 2
GMAT5112	Data Analysis and Computing 2
GMAT5122	Computer Graphics 2
GMAT5221	Geodetic Positioning 2
GMAT5222	Gps Surveying
GMAT5621	Cadastral Surveying 1
GMAT6051	Survey Camp 2
GMAT6052	Field Projects 2
GMAT6511	Photogrammetry and Mapping 1
GMAT6512	Principles of Image Geometry
GMAT6522	Remote Sensing
GMAT6532	Spatial Information Systems 1
GMAT6621	Cadastral Surveying 2
GMAT6811	Land Economics and Valuation
GMAT7001	Thesis Part A
GMAT7051	Survey Camp 3
GMAT7052	Field Projects 3
GMAT7311	Offshore Surveying
GMAT7511	Photogrammetry and Mapping 2
GMAT7512	Photogrammetry and Mapping
GMAT7532	Spatial Information Systems 2
GMAT7612	Land Management & Development
GMAT7711	Professional Practice Part A
GMAT7722	Project Management 1
GMAT7811	Land Subdivision & Development
GMAT8001	Thesis
GMAT8002	Thesis Part B
GMAT8221	Advanced Geodesy
GMAT8222	Physical and Space Geodesy
GMAT8311	Offshore Positioning
GMAT8612	Land Management & Development
GMAT8711	Professional Practice
GMAT8712	Professional Practice
GMAT8722	Project Management 2
GMAT9023	Innovations 1
GMAT9024	Innovations 2
GMAT9106	Special Topic GeoIT & Appln A
GMAT9107	Special Topic GeoIT & Appln B
GMAT9161	Advanced Estimation Theory
GMAT9200	GPS  Positioning
GMAT9201	Satellite Navigation
GMAT9202	Receivers and Systems
GMAT9205	Geopositioning
GMAT9210	GeoIT and Info Applns
GMAT9211	Modern Geodesy
GMAT9212	Precise GPS Positioning
GMAT9300	Aerial & Satellite Imaging Sys
GMAT9530	Analytical Photogrammetry
GMAT9532	Data Acquisition&Terrain Model
GMAT9533	Land Use Mapping & Admin.
GMAT9600	Remote Sensing
GMAT9604	Land Information Systems
GMAT9605	Field Data Collect & Integratn
GMAT9606	Microwave Remote Sensing
GMAT9608	Cadastral Systems
GMAT9609	Land Registration Systems
GMAT9610	Reform- Land Titling & Reg Sys
GMAT9611	Land Law for Land Admin.
GMAT9906	Major Assignment
GMAT9912	Project
GMAT9950	Mod.Tech.in Geomatic Engr.
GMAT9951	Land Information Systems
GMAT9952	GPS Surveying
GMAT9953	Principles of Remote Sensing
GREK0115	Special Program
GREK0203	Special Program
GREK0206	Special Program
GREK0207	Special Program
GREK0508	Special Program
GREK1000	Introductory Modern Greek A
GREK1001	Introductory Modern Greek A1
GREK1002	Introductory Modern Greek A2
GREK1100	Introductory Modern Greek B
GREK1101	Intermediate Modern Greek B1
GREK1102	Intermediate Modern Greek B2
GREK1200	Introductory Modern Greek C
GREK1201	Advanced Modern Greek C1
GREK1202	Advanced Modern Greek C2
GREK1301	Introductory Modern Greek 1A
GREK1302	Introductory Modern Greek 1B
GREK2000	Intermediate Modern Greek A
GREK2001	Intermediate Modern Greek B
GREK2003	Advanced Modern Greek B1
GREK2004	Advanced Modern Greek B2
GREK2005	Literary Text Analysis 1
GREK2006	Literary Text Analysis 2
GREK2010	Intermediate Modern Greek A1
GREK2020	Intermediate Modern Greek A2
GREK2021	Advanced Modern Greek A1
GREK2022	Advanced Modern Greek A2
GREK2100	Advanced Modern Greek B
GREK2101	Intermediate Modern Greek C
GREK2102	Intermediate Modern Greek D
GREK2103	Literary Text Analysis a
GREK2104	Literary Text Analysis B
GREK2200	Adv. Modern Greek C (Language)
GREK2201	The Modern Greek Experience
GREK2202	Greek Traditional Culture
GREK2203	Core Language 1
GREK2204	Core Language 2
GREK2301	Intermediate Modern Greek 2A
GREK2302	Intermediate Modern Greek 2B
GREK2501	Gods, Heroines and Heroes
GREK2502	Greek Theatre, Film and Music
GREK3001	Advanced Modern Greek B3
GREK3002	Advanced Modern Greek B4
GREK3101	Advanced Modern Greek C
GREK3102	Advanced Modern Greek D
GREK3200	Advanced Modern Greek 3C
GREK3201	Mod Greek for Special Purposes
GREK3202	Greek Women Writers
GREK3203	Culture, Ethnicity & Identity
GREK3204	History & Dev. of Greek Lang.
GREK3205	Pandora's Box
GREK3301	Advanced Modern Greek 3A
GREK3302	Advanced Modern Greek 3B
GREK3401	Advanced Modern Greek 4A
GREK3402	Advanced Modern Greek 4B
GREK3501	Pandora's Box
GREK3504	Greek Music: Homer to Haroula
GREK3505	The Byzantine World (330-1453)
GREK3506	The Modern Greek World
GREK3900	Culture, Ethnicity & Identity
GREK3901	History & Dev of Greek Lang
GREK4000	Modern Greek Honours F/T
GREK4050	Modern Greek Honours P/T
GREK4500	Combined Greek Honours F/T
GREK5001	Literature Survey
GREK7050	MA Thesis P/T
GREK9000	PhD Thesis Greek F/T
GREK9050	PhD Thesis Greek P/T
GREK9500	PhD Thesis Combined F/T
GREK9550	PhD Thesis Combined P/T
GSBE0001	Conservation Policy & Practice
GSBE0002	Social Resp & Prof Ethics
GSBE0004	Cultural Significance
GSBE0005	Historic Processes 1-Built Env
GSBE0006	Hist Processes 2 - Technology
GSBE0007	Trad Building Materials & Tech
GSBE0008	Conservation Technology
GSBE0009	Conservation Research
GSBE0011	Conservation Processes
GSBE0012	Adaptatn, Recyc & Conserv Mngt
GSBE0014	PG Project (Report Colloquium)
GSBE0020	Heritage Legislation
GSBE0021	Graduate Project
GSBE0102	Contextual Studies
GSBE0202	Architectural History
GSBE0302	Conservation Management
GSBE0402	Analysis and Documentation A
GSBE0502	Analysis and Documentation B
GSBE0503	PG Research Design&Methodology
GSBE0504	Quant Methods in Built Envir
GSBE0602	Conservation Technology A
GSBE0702	Conservation Technology B
GSBE0703	F/T Rsrch Thesis Built Enviro.
GSBE0802	Conservation Technology C
GSBE0803	P/T Rsrch Thesis Built Enviro.
GSBE0901	Graduate Project A
GSBE0902	Conservation Technology D
GSBE1001	Graduate Project B
GSBE1002	Project Report
GSBE1101	Community Noise Control
GSBE2001	History of Urban Development
GSBE2002	Urban & Environmental Law
GSBE2003	Real Estate Development
GSBE2004	Urban Design Studio 1
GSBE2005	Critical Urban Theory
GSBE2006	Urban Landscape
GSBE2007	Urban Design Studio 2
GSBE2008	Case Studs- Urban Dev & Design
GSBE2009	Urban Design Studio 3
GSBE3001	Sustain Devel & the Urb Envir
GSBE3002	Resources, Materials & Sustain
GSBE3003	Energy & the Built Environment
GSBE3004	Human Factors, Sustain & Habit
GSBE3005	Graduate Project
GSBE9720	Special Program (8UOC)
GSOE0006	Project 6 UOC
GSOE0012	Project 12 UOC
GSOE0024	Project 24 Units of Credit
GSOE9010	Eng PG Coursework Res Skills
GSOE9011	Eng PGCW Research Skills
GSOE9017	Managing Energy Efficiency
GSOE9101	Project Management
GSOE9102	Mngt of Manufacturing Systems
GSOE9103	Environmental Management
GSOE9104	Mngt of Innovatn & Tech Change
GSOE9105	Risk Management
GSOE9106	Information Systems Management
GSOE9107	Maintenance Management
GSOE9109	Nergy Management
GSOE9110	EE in the Water Sector
GSOE9111	Energy Storage
GSOE9112	Manag. Occuptnl Health &Safety
GSOE9113	Strategic Mgt of Bus & Tech
GSOE9114	Marketing for Tech Mgrs
GSOE9115	Information Tech for Managers
GSOE9121	Operational Energy Efficiency
GSOE9122	Integrated Design Studio
GSOE9141	Smart Grids & Networks
GSOE9142	EE Lighting & Equipment
GSOE9143	Sust Elec. Energy Tech Assess.
GSOE9200	Project (24 Credits Points)
GSOE9201	Project (9 Credit)
GSOE9202	Project (12 Credit)
GSOE9210	Engineering Decisions
GSOE9220	Launching a Startup
GSOE9340	Life Cycle Engineering
GSOE9360	Discourse in Engineering
GSOE9400	Engineering Pgrad Research
GSOE9405	Rsh Mgt & Comm for Engineers
GSOE9410	PD for Emerging Eng Educators
GSOE9420	Project Management
GSOE9445	Entrepreneurial Engineering
GSOE9510	Ethics & Leadership in Eng
GSOE9712	Engineering Statistics
GSOE9740	Industrial Ecology
GSOE9747	Successful Innovation
GSOE9758	Network Systems Architecture
GSOE9810	Quality in Engineering
GSOE9820	Project Management
GSOE9830	Economic Decision Anal. in Eng
GSOE9840	Maintenance Engineering
GSOE9997	Eng WIL
HDAT9000	Clinical AI
HDAT9100	Context of HDAT
HDAT9200	Statistical Foundations 4 HDAT
HDAT9300	Computing 4 HDAT
HDAT9400	Management & Curation of HDAT
HDAT9500	HDAT Analytics: ML I
HDAT9510	HDAT Analytics: M Learning II
HDAT9600	HDAT Analytics: Modelling I
HDAT9700	HDAT Analytics: Modelling II
HDAT9800	Vis & Communication of HDAT
HDAT9900	HDAT: Dissertation (6 UoC)
HDAT9901	HDAT: Dissertation (12 UoC)
HDAT9902	HDAT: Dissertation (18 UoC)
HDAT9910	HDAT: Capstone
HEAL0006	F/T Res Thesis Hlth Serv Mngt
HEAL0007	P/T Res Thesis Hlth Serv Mngt
HEAL0310	Management of Work
HEAL0320	Management of Organisations
HEAL0330	Management of Health Services
HEAL1110	Health Care Systems
HEAL1120	Public Health and Epidemiology
HEAL3010	Political Science
HEAL3020	Social Policy & Administration
HEAL3030	Research & Evaluation Methods
HEAL3070	Special Topic in Health Admin
HEAL3080	Epidemiology for Health Admin
HEAL3100	Human Resource Management
HEAL3160	Current Issues in Nursing
HEAL4000	Health Service Experience 1
HEAL4210	Health Planning 1
HEAL4220	Health Planning 2A
HEAL5200	Law 1T
HEAL5210	Law 1
HEAL5220	Law 2
HEAL5400	Health Information Systems
HEAL5410	Accounting for Health Admin 1
HEAL5420	Accounting & Financial Mngt 2
HEAL5510	Health Economics 1
HEAL6110	Sociology, Ethics and Health
HEAL7110	Quantitative Methods & Stats 1
HEAL7120	Quantitative Methods 2
HEAL8000	Health Admin Elective
HEAL8001	Health Admin Elective
HEAL8002	Health Admin Elective
HEAL8003	Health Admin Elective
HEAL9011	Statistics and Epidemiology
HEAL9015	Quant Meths &Stats 1 (Upgrade)
HEAL9021	Health Services Statistics
HEAL9031	Ethics of Resource Allocation
HEAL9041	Health Care Systems
HEAL9061	Statistics for Public Health
HEAL9071	Health Care Financial Mngt 1
HEAL9075	Accounting 1 (Upgrade)
HEAL9081	Health Care Financial Mngt 2
HEAL9091	Healthcare Economics & Fin Mgt
HEAL9111	Quality Assur for Health Admin
HEAL9121	Measure of Quality of Life
HEAL9301	Health Planning 1
HEAL9331	Health Related Law
HEAL9341	Health Related Law
HEAL9351	Health Economics 1
HEAL9355	Health Economics (Upgrade)
HEAL9361	Physical Planning and Design
HEAL9371	Research & Evaluation Methods
HEAL9381	Policy Studies
HEAL9391	Health Services Strategic Mngt
HEAL9411	Epidemiology
HEAL9415	Epidemiology (Upgrade)
HEAL9421	Public Health and Epidemiology
HEAL9422	Population Hlth, Epi & Stats
HEAL9431	Interpersonal Comm. in Orgs
HEAL9441	Healthcare Economics & Fin Mgt
HEAL9442	Hlth Resources Planning & Dev
HEAL9461	Mg'ment & Eval of Hls Info Sys
HEAL9471	Comparative H'lth Care Systems
HEAL9501	Comp Tech for Health Serv Mngt
HEAL9511	Special Topic Hlth Admin/Plan
HEAL9521	Computer for Postgraduates
HEAL9611	Nursing Theory
HEAL9621	Nursing Administration
HEAL9631	The Nurse Executive Role
HEAL9661	Current Issues in Health
HEAL9701	Mngt of Work of Health Profs
HEAL9711	Management of Organisations
HEAL9741	Management of Health Services
HEAL9743	Introduction to Casemix
HEAL9744	Casemix Accounting and Funding
HEAL9745	Mng Public Health Implementatn
HEAL9747	Clinical Work Process Control
HEAL9748	Clinical Governance
HEAL9750	Clin Gov for Clinician Manager
HEAL9751	Management for Pub Hlth
HEAL9761	Public Mental Health
HEAL9771	Casemix for Clinician Managers
HEAL9781	Evidence-Based Clin Management
HEAL9811	Sociology, Ethics and Health
HEAL9821	Health and Society
HEAL9911	Independent Study (2 uc)
HEAL9921	Project (4uc)
HEAL9931	Project (12uc)
HEAL9941	Project (8uc)
HEAL9951	Research Project A (4uc)
HEAL9961	Research Project B (4uc)
HEAL9971	Dissertation
HEAL9972	Part-Time Dissertation
HEAL9974	Project (12 UOC)
HEAL9975	Project - Part A
HEAL9976	Project (6 uoc)
HEBR1000	Introductory Hebrew
HEBR1001	Introductory Hebrew
HEBR1002	Introductory Hebrew (Part B)
HEBR1100	Advanced Modern Hebrew
HESC1501	Introductory Exercise Science
HESC1511	Exercise Programs & Behaviour
HESC1531	Exercise Behavioural Science
HESC1540	Growth, Development
HESC2451	Biomechanics
HESC2452	Movement Assessment & Instruct
HESC2501	Exercise Physiology
HESC3208	Cancer Sciences for Ex Phys
HESC3501	Advanced Exercise Science
HESC3504	Physical Activity and Health
HESC3511	Health, Exercise & Sport Psyc
HESC3521	Advanced Exercise Physiology
HESC3532	Movement Rehabilitation
HESC3541	Clinical Exercise Physiology
HESC3561	Research Topics
HESC3571	Motor Control and Dysfunction
HESC3581	Exercise in Diverse Pops
HESC3591	Research Topics
HESC3592	Neuromuscular Rehabilitation
HESC3611	Clinical Movement Studies
HESC3621	Professional Practice
HESC3641	Advanced Exercise Physiology
HESC4501	Ex Phys Research Seminars
HESC4502	Workplace Assessment and Rehab
HESC4511	Practicum A
HESC4521	Practicum B
HESC4531	Movement Rehabilitation A
HESC4541	Clinical Exercise Physiology A
HESC4551	Research Project
HESC4560	Professional Practice
HESC4561	Research Internship A
HESC4571	Research Internship B
HESC4581	Clinical Exercise Physiology B
HESC4591	Neuromuscular Rehabilitation
HESC4611	Clinical Practicum A
HESC4621	Movement Rehabilitation B
HESC4622	Clinical Practicum B
HESC4631	Nutrients, Metabolism and Ex
HIST0206	Special Program
HIST0210	Special Program
HIST0215	Special Program
HIST0306	Special Program
HIST0506	Special Program
HIST0508	Special Program
HIST0520	Special Program
HIST0606	Special Program
HIST0608	Special Program
HIST0701	The Culture of Sport in Aust.
HIST0702	Australian Environmental Hist.
HIST0703	Beyond the Fatal Shore
HIST0704	Aust Sport: History & Culture
HIST1001	The Emergence of Modern Europe
HIST1002	Aust. Colonial Soc., 1788-1901
HIST1003	The Fatal Shore
HIST1004	Making Australia 1850-1901
HIST1005	Modern Asia in Crisis
HIST1006	Modern Asia in Crisis (A)
HIST1007	Modern Asia in Crisis:
HIST1008	Development of Modern SE Asia
HIST1009	Development of Mod SE Asia (A)
HIST1010	Southeast Asia
HIST1011	Emergence of Modern Europe (A)
HIST1012	Emergence of Modern Europe (B)
HIST1013	Explor'n & Empire: The Pacific
HIST1014	Enter the Dragons
HIST1015	The 60s: Australia & the US
HIST1016	World History: The Big Picture
HIST1017	World History 1
HIST1018	Development of Modern SE Asia
HIST1019	World History 2
HIST1020	Women, Gender & World History
HIST1021	World History: 20th Century
HIST1022	Modern Europe, c.1500-1789
HIST1030	Jews in the Modern World
HIST1031	Jewish Nationalism
HIST2000	Twentieth Century
HIST2001	The Dynamics of Modern SE Asia
HIST2002	Dynamics of Modern SE Asia (A)
HIST2008	SAsia:Mohenjidaro-Rajiv Gandhi
HIST2009	Mod Eur: Soc,Pol &Ideol in C20
HIST2010	England Between Civil Wars
HIST2012	Mod Japan: From Tokugawa-Meiji
HIST2013	Prophets & Millenarian Movts
HIST2015	Women in the Modern World
HIST2016	Film in History
HIST2019	Ireland & Australia: 20thC
HIST2021	Irish History from 1800
HIST2025	Slavery &Freedom:American Hist
HIST2027	Inventing Australia
HIST2028	Australia since World War 2
HIST2030	Hist of Arab/Israeli Conflict
HIST2031	Britain, 1714 to 1848
HIST2033	Aust Identity: Media Img & Soc
HIST2034	Gender and Frontier
HIST2036	Documentary Film and History
HIST2038	The Modern Arab World
HIST2039	Environmental History
HIST2040	Global Inequality 1
HIST2041	Aust Sport: History & Culture
HIST2042	The Media: Past and Present
HIST2043	Modern China: Last Emperors
HIST2044	Modern China: War, Revolution
HIST2045	Modern America
HIST2046	Contacts,Culture & Comparisons
HIST2047	Winners & Losers
HIST2048	Global Inequality 2
HIST2049	Working Lives: Hist Perspect
HIST2050	Women in S.E. Asian Societies
HIST2051	Religion & Hist in Trad India
HIST2052	Hist Persp-Chinese Cult & Soc
HIST2053	Understanding Indonesia
HIST2054	Mod Japan:Polit Cult, Pop Cult
HIST2055	Modern India
HIST2056	English History 1558-1660
HIST2057	Euro. Family Since Reformation
HIST2058	The Sixties in Australia
HIST2059	The Modern Olympics
HIST2060	(Un)Making the Third World B
HIST2061	Applied Development
HIST2063	The Wars of the Roses
HIST2064	Values & Beliefs in Aust Cult
HIST2065	Hist of Reading in West. World
HIST2066	Twentieth Century Europe (1)
HIST2067	Twentieth Century Europe (2)
HIST2068	E.Asian History (Jap,Chin,Kor)
HIST2069	Modern Britain 1851 to Present
HIST2070	Exploration and Empire:
HIST2071	Australia - Where?
HIST2073	Modern Jewish History
HIST2074	Holocaust and Genocide
HIST2075	Media, Modernity and History
HIST2076	Ancient to Modern Japan
HIST2077	The Chinese in Southeast Asia
HIST2078	In the Firing Line
HIST2079	Comfort and Convenience
HIST2080	Rights and Riots
HIST2081	Trads,Colonialisms&Revolutions
HIST2082	The Orient: West Engagements
HIST2083	Writing Lives, Writing History
HIST2084	The Vietnam War
HIST2085	Australia's Asian Context
HIST2086	Coins, Costume and Alphabets
HIST2089	Literature and Jewish History
HIST2090	Transformations of Warfare
HIST2095	Talking History
HIST2100	Urban Legends
HIST2102	Australian-Jewish Experience
HIST2104	Women & Men: Gender in Aust
HIST2201	The Medieval World
HIST2202	The Byzantine World (330-1453)
HIST2203	The Modern Greek World
HIST2300	Between Dictatorship&Democracy
HIST2351	Chinese Civilisation
HIST2352	Modern China, 1600-present
HIST2400	Concepts of Europe
HIST2401	Modern Italy since Napoleon
HIST2410	Nineteenth Century Europe
HIST2421	German Revolutions?
HIST2422	Understanding Nazi Germany
HIST2433	The Russian Revolution
HIST2450	Thatcher, Blair and Beyond
HIST2468	History from Crime
HIST2470	Modern France
HIST2480	Great War, Myth and Memory
HIST2481	Europe at War 1914-1945
HIST2482	Europe, 1914-1945
HIST2483	Decadence Dada & All That Jazz
HIST2484	Europe: Age of Revolutions
